Sample,Elapsed_s,X_m,Y_m,Heading_deg,Command_X,Command_Y,Command_Z,LidarLocalizationValid
186,23.81199999997625,2.116944062338236,-0.04110425610224428,87.3800048828125,0.0,0.0,0.0,True
187,23.92099999997299,2.116944062338236,-0.04110425610224428,87.3800048828125,0.0,0.0,0.0,True
188,24.04599999997299,2.116944062338236,-0.04110425610224428,87.3800048828125,0.0,0.0,0.0,True
189,24.17099999997299,2.116944062338236,-0.04110425610224428,87.3800048828125,0.0,0.0,0.0,True
190,24.35899999999674,2.116944062338236,-0.04110425610224428,87.37000274658203,0.0,0.0,0.0,True
191,24.46799999999348,2.116944062338236,-0.04110425610224428,87.37000274658203,0.0,0.0,0.0,True
192,24.57799999997951,2.116944062338236,-0.04110425610224428,87.37000274658203,0.0,0.0,0.0,True
193,24.68699999997625,2.116944062338236,-0.04110425610224428,87.3800048828125,0.0,0.0,0.0,True
194,24.79599999997299,2.116944062338236,-0.04110425610224428,87.36000442504883,0.0,0.0,0.0,True
195,24.92099999997299,2.116944062338236,-0.04110425610224428,87.36000442504883,0.0,0.0,0.0,True
196,25.06199999997625,2.116944062338236,-0.04110425610224428,87.3800048828125,0.0,0.0,0.0,True
197,25.21799999999348,2.116944062338236,-0.04110425610224428,87.37000274658203,0.0,0.0,0.0,True
198,25.35899999999674,2.116944062338236,-0.04110425610224428,87.36000442504883,0.0,0.0,0.0,True
199,25.5,2.116944062338236,-0.04110425610224428,87.36000442504883,0.0,0.0,0.0,True
200,25.70299999997951,2.116944062338236,-0.04110425610224428,87.37000274658203,0.0,0.0,0.0,True
201,25.89000000001397,2.116944062338236,-0.04110425610224428,87.35000228881836,0.0,0.0,0.0,True
202,26.03100000001723,2.116944062338236,-0.04110425610224428,87.35000228881836,0.0,0.0,0.15,True
203,26.20299999997951,2.116944062338236,-0.04110425610224428,88.47000503540039,0.0,0.0,0.15,True
204,26.375,2.116944062338236,-0.04110425610224428,91.36000442504883,0.0,0.0,0.0,True
205,26.54599999997299,2.116944062338236,-0.04110425610224428,96.35000228881836,0.0,0.0,0.0,True
206,26.65600000001723,2.116944062338236,-0.04110425610224428,96.01000213623047,0.0,0.0,0.0,True
207,26.78100000001723,2.116944062338236,-0.04110425610224428,95.99000549316406,0.0,0.0,0.0,True
208,26.89000000001397,2.116944062338236,-0.04110425610224428,95.99000549316406,0.0,0.0,0.0,True
209,27.0,2.116944062338236,-0.04110425610224428,95.99000549316406,0.0,0.0,0.0,True
210,27.10899999999674,2.116944062338236,-0.04110425610224428,95.9800033569336,0.0,0.0,0.0,True
211,27.23399999999674,2.116944062338236,-0.04110425610224428,95.9800033569336,0.0,0.0,0.0,True
212,27.40600000001723,2.116944062338236,-0.04110425610224428,95.97000503540039,0.0,0.0,0.0,True
213,27.56199999997625,2.116944062338236,-0.04110425610224428,95.97000503540039,0.0,0.0,0.0,True
214,27.70299999997951,2.116944062338236,-0.04110425610224428,95.97000503540039,0.0,0.0,0.0,True
215,27.82799999997951,2.116944062338236,-0.04110425610224428,95.97000503540039,0.0,0.0,-0.15,True
216,27.93699999997625,2.116944062338236,-0.04110425610224428,95.97000503540039,0.0,0.0,-0.15,True
217,28.07799999997951,2.116944062338236,-0.04110425610224428,95.92000198364258,0.0,0.0,0.0,True
218,28.20299999997951,2.116944062338236,-0.04110425610224428,89.90000534057617,0.0,0.0,0.0,True
219,28.32799999997951,2.116944062338236,-0.04110425610224428,90.37000274658203,0.0,0.0,0.0,True
220,28.43699999997625,2.116944062338236,-0.04110425610224428,90.37000274658203,0.0,0.0,0.0,True
221,28.54599999997299,2.116944062338236,-0.04110425610224428,90.37000274658203,0.0,0.0,0.0,True
222,28.70299999997951,2.116944062338236,-0.04110425610224428,90.37000274658203,0.0,0.0,0.0,True
